lixъjь	polish	lichy	ˈlʲixɨ		IN_WIKTIONARY		
lišiti	polish	liszyć	ˈlʲiʂɨt͡ɕ				
lokati	polish	ɫokać	ˈwɔkat͡ɕ				
lomìti	polish	ɫomić	ˈwɔmʲit͡ɕ				
lonò	polish	ɫono	ˈwɔnɔ		CORRECTED		
lopàta	polish	ɫopata	wɔˈpata	wɔˈpata	SAME		
lososь	polish	ɫosoś	ˈwɔsɔɕ				
lovìti	polish	ɫowić	ˈwɔvʲit͡ɕ				
lozà	polish	ɫoza	ˈwɔza	ˈwɔza	SAME		
lože	polish	ɫoże	ˈwɔʐɛ				
ložìti	polish	ɫožyć	ˈwɔʐɨt͡ɕ				
lȏjь	polish	ɫój	wuj				
lȏvъ	polish	ɫów	wuf				
lǫčьje	polish	ɫącze	ˈwɔnt͡ʂɛ				
lǭčìti	polish	ɫączyć	ˈwɔnt͡ʂɨt͡ɕ				
lǫ̑gъ	polish	ɫąg	wɔŋk				
lǫ̑kъ	polish	ɫęk	wɛŋk				
lugъ	polish	ɫug	wuk	wuk	SAME		
lunà	polish	ɫuna	ˈwuna		CORRECTED		
luska	polish	ɫuska	ˈwuska	ˈwuska	SAME		
luskati	polish	ɫuskać	ˈwuskat͡ɕ				
luščiti	polish	ɫuszczyć	ˈwuʂt͡ʂɨt͡ɕ				
lùža	polish	ɫuża	ˈwuʐa				
lȗbъ	polish	ɫub	wup	wup	SAME		
lysъjь	polish	ɫysy	ˈwɨsɨ	ˈwɨsɨ	SAME		
līcè	polish	lice	ˈlʲit͡sɛ	ˈlʲit͡sɛ	SAME		
līzàti	polish	lizać	ˈlʲizat͡ɕ		IN_WIKTIONARY		
lǭkà	polish	ɫąka	ˈwɔŋka				
l̨ubo	polish	lub	lup		IN_WIKTIONARY		
lubъjь	polish	luby	ˈlubɨ		CORRECTED		
lutъjь	polish	luty	ˈlutɨ		IN_WIKTIONARY		
l̨ȗdъ	polish	lud	lut		IN_WIKTIONARY		
l̨ȗdьje	polish	ludzie	ˈlud͡ʑɛ		IN_WIKTIONARY		
l̨ūbìti	polish	lubić	ˈlubʲit͡ɕ		IN_WIKTIONARY		
lъbъ	polish	ɫeb	ˈwɛp	wɛp	DIFFERENT	2	
lъgati	polish	ɫgać	ˈwɡat͡ɕ				
lъskъ	polish	ɫysk	wɨsk	wɨsk	SAME		
lъža	polish	ɫża	wʐa				
lъžь	polish	ɫeż	wɛʂ				
lьgъkъjь	polish	lekki	ˈlɛkkʲi		IN_WIKTIONARY		
lьjati	polish	lać	lat͡ɕ		IN_WIKTIONARY		
lьnenъjь	polish	lniany	ˈlɲanɨ		IN_WIKTIONARY		
lьnǫti	polish	lgnąć	lɡnɔɲt͡ɕ		IN_WIKTIONARY		
lь̑nъ	polish	len	lɛn		IN_WIKTIONARY		
mara	polish	mara	ˈmara		IN_WIKTIONARY		
màkъ	polish	mak	mak		IN_WIKTIONARY		
malъjь	polish	maɫy	ˈmawɨ	ˈmawɨ	SAME		
màslo	polish	masɫo	ˈmaswɔ	ˈmaswɔ	SAME		
màzati	polish	mazać	ˈmazat͡ɕ		IN_WIKTIONARY		
mȃstь	polish	maść	maɕt͡ɕ		IN_WIKTIONARY		
medjà	polish	miedza	ˈmʲɛd͡za		CORRECTED		
medvě̀dь	polish	miedźwiedź	ˈmʲɛd͡ʑvʲɛt͡ɕ				
melkò	polish	mleko	ˈmlɛkɔ		IN_WIKTIONARY		
melti	polish	mleć	mlɛt͡ɕ		IN_WIKTIONARY		
merti	polish	mrzeć	mʐɛt͡ɕ		IN_WIKTIONARY		
mestì	polish	mieść	mʲɛɕt͡ɕ		IN_WIKTIONARY		
metàti	polish	miotać	ˈmʲɔtat͡ɕ		IN_WIKTIONARY		
měna	polish	miana	ˈmʲana		IN_WIKTIONARY		
měniti	polish	mienić	ˈmʲɛɲit͡ɕ				
měniti sę	polish	mienić się	ˈmʲɛɲit͡ɕ ɕɛ				
mě̀dь	polish	miedź	mʲɛt͡ɕ		IN_WIKTIONARY		
mě̀ra	polish	miara	ˈmʲara		IN_WIKTIONARY		
mě̀riti	polish	mierzyć	ˈmʲɛʐɨt͡ɕ		IN_WIKTIONARY		
mě̀sęcь	polish	miesiąc	ˈmʲɛɕɔnt͡s		IN_WIKTIONARY		
mě̀sto	polish	miasto	ˈmʲastɔ		CORRECTED		
mě̄zgà	polish	miazga	ˈmʲazɡa		IN_WIKTIONARY		
mě̑sìti	polish	miesić	ˈmʲɛɕit͡ɕ		IN_WIKTIONARY		
mȇdъ	polish	miód	mʲut		IN_WIKTIONARY		
mę	polish	mię	mʲɛ		IN_WIKTIONARY		
męknǫti	polish	mięknąć	ˈmʲɛŋknɔɲt͡ɕ		IN_WIKTIONARY		
mekъkъjь	polish	miękki	ˈmʲɛŋkkʲi		IN_WIKTIONARY		
męti	polish	miąć	mʲɔɲt͡ɕ		IN_WIKTIONARY		
mę̑so	polish	mięso	ˈmʲɛ̃sɔ		IN_WIKTIONARY		
mijati	polish	mijać	ˈmʲijat͡ɕ		IN_WIKTIONARY		
mimo	polish	mimo	ˈmʲimɔ		IN_WIKTIONARY		
minovati	polish	minować	mʲiˈnɔvat͡ɕ		IN_WIKTIONARY		
minǫti	polish	minąć	ˈmʲinɔɲt͡ɕ		IN_WIKTIONARY		
mirъ	polish	mir	mʲir	mʲir	SAME		
mitusь	polish	mituś	ˈmʲituɕ				
mižati	polish	mżeć	mʐɛt͡ɕ				
milъjь	polish	miɫy	ˈmʲiwɨ	ˈmʲiwɨ	SAME		
modla	polish	modɫa	ˈmɔdwa	ˈmɔdwa	SAME		
modliti	polish	modlić	ˈmɔdlʲit͡ɕ				
modrъjь	polish	modry	ˈmɔdrɨ		IN_WIKTIONARY		
mogti	polish	móc	mut͡s		IN_WIKTIONARY		
mogtь	polish	moc	ˈmɔt͡s		CORRECTED		
mojь	polish	mój	muj		IN_WIKTIONARY		
mokrъjь	polish	mokry	ˈmɔkrɨ		IN_WIKTIONARY		
moldenьcь	polish	mɫodzieniec	mwɔˈd͡ʑɛɲɛt͡s	mwɔˈd͡ʑɛɲɛt͡s	SAME		
moldъjь	polish	mɫody	ˈmwɔdɨ	ˈmwɔdɨ	SAME		
moltiti	polish	mɫócić	ˈmwut͡ɕit͡ɕ				
molь	polish	mól	mul		IN_WIKTIONARY		
morà	polish	mora	ˈmɔra	ˈmɔra	SAME		
morvi	polish	mrówka	ˈmrufka		IN_WIKTIONARY		
morъ	polish	mór	mur		IN_WIKTIONARY		
motati	polish	motać	ˈmɔtat͡ɕ		IN_WIKTIONARY		
motyka	polish	motyka	mɔˈtɨka		IN_WIKTIONARY		
močìti	polish	moczyć	ˈmɔt͡ʂɨt͡ɕ		IN_WIKTIONARY		
mošьna	polish	moszna	ˈmɔʂna		IN_WIKTIONARY		
mòrzъ	polish	mróz	mrus		IN_WIKTIONARY		
mȍr̨e	polish	morze	ˈmɔʐɛ		IN_WIKTIONARY		
mȏltъ	polish	mɫot	mwɔt	mwɔt	SAME		
mȏrkъ	polish	mrok	mrɔk		IN_WIKTIONARY		
mȏstъ	polish	most	mɔst		IN_WIKTIONARY		
mȏzgъ	polish	mózg	musk		IN_WIKTIONARY		
mǫ̀ka	polish	męka	ˈmɛŋka		IN_WIKTIONARY		
mǫ̀čiti	polish	męczyć	ˈmɛnt͡ʂɨt͡ɕ		IN_WIKTIONARY		
mǭtìti	polish	mącić	ˈmɔɲt͡ɕit͡ɕ		IN_WIKTIONARY		
mǫ̑žь	polish	mąż	mɔ̃ʂ		IN_WIKTIONARY		
mùxa	polish	mucha	ˈmuxa		IN_WIKTIONARY		
my	polish	my	mɨ		IN_WIKTIONARY		
myto	polish	myto	ˈmɨtɔ		IN_WIKTIONARY		
mỳdlo	polish	mydɫo	ˈmɨdwɔ	ˈmɨdwɔ	SAME		
mỳti	polish	myć	mɨt͡ɕ		IN_WIKTIONARY		
mỳšь	polish	mysz	ˈmɨʂ		CORRECTED		
my̑slь	polish	myśl	mɨɕl		IN_WIKTIONARY		
māxàti	polish	machać	ˈmaxat͡ɕ		IN_WIKTIONARY		
mǭkà	polish	mąka	ˈmɔŋka		IN_WIKTIONARY		
mъdьlьjь	polish	mdɫy	mdwɨ	mdwɨ	SAME		
mъknǫti	polish	mknąć	mknɔɲt͡ɕ		IN_WIKTIONARY		
mъldni	polish	meɫnia	ˈmɛwɲa	ˈmɛwɲa	SAME		
mъlva	polish	mowa	ˈmɔva		IN_WIKTIONARY		
mъlviti	polish	mówić	ˈmuvʲit͡ɕ		IN_WIKTIONARY		
mъnogъjь	polish	mnogi	ˈmnɔɡʲi		IN_WIKTIONARY		
mъrgati	polish	margać	ˈmarɡat͡ɕ		IN_WIKTIONARY		
mъrky	polish	marchew	ˈmarxɛf		IN_WIKTIONARY		
mъxъ	polish	mech	mɛx		IN_WIKTIONARY		
mъšica	polish	mszyca	ˈmʂɨt͡sa		IN_WIKTIONARY		
mьlčàti	polish	milczeć	ˈmʲilt͡ʂɛt͡ɕ		IN_WIKTIONARY		
mьně	polish	mnie	mɲɛ		IN_WIKTIONARY		
mьn̨e	polish	mniej	mɲɛj		IN_WIKTIONARY		
mьn̨eje	polish	mniej	mɲɛj		IN_WIKTIONARY		
mьnьjьjь	polish	mniejszy	ˈmɲɛjʂɨ		IN_WIKTIONARY		
mьrknǫti	polish	mierzchnąć	ˈmʲɛʂxnɔɲt͡ɕ				
mьrzěti	polish	mierzieć	ˈmʲɛʐɛt͡ɕ				
mьrziti	polish	mierzić	ˈmʲɛrʑit͡ɕ		IN_WIKTIONARY		
mьrznǫti	polish	marznąć	ˈmarznɔɲt͡ɕ		IN_WIKTIONARY		
mьstiti	polish	mścić	mɕt͡ɕit͡ɕ		IN_WIKTIONARY		
mьžiti	polish	mżyć	mʐɨt͡ɕ		IN_WIKTIONARY		
mьrtvъjь	polish	martwy	ˈmartfɨ		IN_WIKTIONARY		
na	polish	na	na		IN_WIKTIONARY		
nadъ	polish	nad	nat		IN_WIKTIONARY		
nasъ	polish	nas	nas		IN_WIKTIONARY		
natь	polish	nać	nat͡ɕ		IN_WIKTIONARY		
načęti	polish	nacząć	ˈnat͡ʂɔɲt͡ɕ				
naglъjь	polish	nagɫy	ˈnaɡwɨ	ˈnaɡwɨ	SAME		
nagъjь	polish	nagi	ˈnaɡʲi		CORRECTED		
ne	polish	nie	ɲɛ		IN_WIKTIONARY		
nebogъjь	polish	niebogi	ɲɛˈbɔɡʲi	ɲɛˈbɔɡʲi	SAME		
nestì	polish	nieść	ɲɛɕt͡ɕ		IN_WIKTIONARY		
netopyr'ь	polish	nietoperz	ɲɛˈtɔpɛʂ		IN_WIKTIONARY		
nevě̀sta	polish	niewiasta	ɲɛˈvʲasta		IN_WIKTIONARY		
nevodъ	polish	niewód	ˈɲɛvut		IN_WIKTIONARY		
nȅbo	polish	niebo	ˈɲɛbɔ		IN_WIKTIONARY		
ni	polish	ni	ɲi		IN_WIKTIONARY		
niknǫti	polish	niknąć	ˈɲiknɔɲt͡ɕ		IN_WIKTIONARY		
niže	polish	niż	ɲiʂ		IN_WIKTIONARY		
nìtь	polish	nić	ɲit͡ɕ		IN_WIKTIONARY		
nogà	polish	noga	ˈnɔɡa		IN_WIKTIONARY		
nogъtь	polish	nogieć	ˈnɔɡʲɛt͡ɕ				
norà	polish	nora	ˈnɔra		IN_WIKTIONARY		
nosìti	polish	nosić	ˈnɔɕit͡ɕ		IN_WIKTIONARY		
novákъ	polish	nowak	ˈnɔvak	ˈnɔvak	SAME		
novъjь	polish	nowy	ˈnɔvɨ		IN_WIKTIONARY		
nòžь	polish	nóż	nuʂ		IN_WIKTIONARY		
nȏktь	polish	noc	ˈnɔt͡s		CORRECTED		
nȏsъ	polish	nos	nɔs		IN_WIKTIONARY		
nuriti	polish	nurzyć	ˈnuʐɨt͡ɕ				
nāròdъ	polish	naród	ˈnarut		IN_WIKTIONARY		
ob	polish	o	ɔ		IN_WIKTIONARY		
oba	polish	oba	ˈɔba		IN_WIKTIONARY		
obětjati	polish	obiecać	ɔˈbʲɛt͡sat͡ɕ		IN_WIKTIONARY		
obolkъ	polish	obɫok	ˈɔbwɔk	ˈɔbwɔk	SAME		
obora	polish	obora	ɔˈbɔra		IN_WIKTIONARY		
obuti	polish	obuć	ˈɔbut͡ɕ		IN_WIKTIONARY		
obьlъjь	polish	obɫy	ˈɔbwɨ		CORRECTED		
obьtjьjь	polish	obcy	ˈɔpt͡sɨ		IN_WIKTIONARY		
oje	polish	oje	ˈɔjɛ	ˈɔjɛ	SAME		
okъnò	polish	okno	ˈɔknɔ		CORRECTED		
oldi	polish	ɫódź	wut͡ɕ				
olni	polish	ɫoni	ˈwɔɲi	ˈwɔɲi	SAME		
onъ	polish	on	ɔn		IN_WIKTIONARY		
oràti	polish	orati	ɔˈrati	ɔˈrati	SAME		
orbiti	polish	robić	ˈrɔbʲit͡ɕ		IN_WIKTIONARY		
orbòta	polish	robota	rɔˈbɔta		IN_WIKTIONARY		
orě̀xъ	polish	orzech	ˈɔʐɛx		IN_WIKTIONARY		
orkỳta	polish	rokita	rɔˈkʲita		IN_WIKTIONARY		
orlьja	polish	rola	ˈrɔla		IN_WIKTIONARY		
orǫdьje	polish	orędzie	ɔˈrɛɲd͡ʑɛ		IN_WIKTIONARY		
orsti	polish	róść	ruɕt͡ɕ		IN_WIKTIONARY		
orz	polish	roz-	ˈrɔs	rɔs	DIFFERENT	2	
orь̀lъ	polish	orzeɫ	ˈɔʐɛw	ˈɔʐɛw	SAME		
osà	polish	osa	ˈɔsa		IN_WIKTIONARY		
oskъrdъ	polish	oskard	ˈɔskart		IN_WIKTIONARY		
osmъjь	polish	ósmy	ˈusmɨ		IN_WIKTIONARY		
osnòvā	polish	osnowa	ɔsˈnɔva		IN_WIKTIONARY		
ostrъjь	polish	ostry	ˈɔstrɨ		IN_WIKTIONARY		
ostь̀nъ	polish	oścień	ˈɔɕt͡ɕɛɲ		IN_WIKTIONARY		
osъ̀tъ	polish	oset	ˈɔsɛt		IN_WIKTIONARY		
osьla	polish	oseɫka	ɔˈsɛwka		CORRECTED		
osь̀lъ	polish	osioɫ	ˈɔɕɔw	ˈɔɕɔw	SAME		
ot	polish	od	ɔt		IN_WIKTIONARY		
otjutiti	polish	cucić	ˈt͡sut͡ɕit͡ɕ		IN_WIKTIONARY		
otjьtnǫti sę	polish	ocknąć się	ˈɔt͡sknɔɲt͡ɕ ɕɛ				
otvorìti	polish	otvoriti	ɔtvɔˈrʲiti	ɔtfɔˈrʲiti	DIFFERENT	2	
otъ	polish	od	ɔt		IN_WIKTIONARY		
otъvorìti	polish	otvoriti	ɔtvɔˈrʲiti	ɔtfɔˈrʲiti	DIFFERENT	2	
otьcь	polish	ojciec	ˈɔjt͡ɕɛt͡s		IN_WIKTIONARY		
ovъ	polish	ów	uf		IN_WIKTIONARY		
ovьcà	polish	owca	ˈɔft͡sa		IN_WIKTIONARY		
ovь̀sъ	polish	owies	ˈɔvʲɛs		IN_WIKTIONARY		
ògn'ь	polish	ogień	ˈɔɡʲɛɲ				
olkomъjь	polish	ɫakomy	waˈkɔmɨ	waˈkɔmɨ	SAME		
olkomъjьjь	polish	ɫakomy	waˈkɔmɨ	waˈkɔmɨ	SAME		
òrdlo	polish	radɫo	ˈradwɔ	ˈradwɔ	SAME		
òrkъ	polish	rak	rak		IN_WIKTIONARY		
òrtajь	polish	rataj	ˈrataj		IN_WIKTIONARY		
òsmь	polish	osiem	ˈɔɕɛm		IN_WIKTIONARY		
ȍko	polish	oko	ˈɔkɔ		IN_WIKTIONARY		
ȍlovo	polish	oɫów	ˈɔwuf				
ȏlsь	polish	ɫoś	wɔɕ				
ȏstь	polish	ość	ɔɕt͡ɕ		IN_WIKTIONARY		
ȏsь	polish	oś	ɔɕ		IN_WIKTIONARY		
ǫdìti	polish	wędzić	ˈvɛɲd͡ʑit͡ɕ		IN_WIKTIONARY		
ǫgorь	polish	węgorz	ˈvɛŋɡɔʂ		IN_WIKTIONARY		
ǫtrь	polish	wewnątrz	ˈvɛvnɔntʂ		IN_WIKTIONARY		
ozъkъjь	polish	wązki	ˈvɔ̃skʲi		IN_WIKTIONARY		
ǫ̀glь	polish	węgiel	ˈvɛŋɡʲɛl		IN_WIKTIONARY		
ǫ̀zlъ	polish	węzeɫ	ˈvɛ̃zɛw				
ǫ́sъ	polish	wąs	vɔ̃s		IN_WIKTIONARY		
ǫ́žь	polish	wąż	vɔ̃ʂ		IN_WIKTIONARY		
ǫ̑gъlъ	polish	węgieɫ	ˈvɛŋɡʲɛw				
palica	polish	palica	paˈlʲit͡sa	paˈlʲit͡sa	SAME		
palъka	polish	paɫka	ˈpawka	ˈpawka	SAME		
palьcь	polish	palec	ˈpalɛt͡s		IN_WIKTIONARY		
pasti	polish	paść	paɕt͡ɕ		IN_WIKTIONARY		
paxnǫti	polish	pachnąć	ˈpaxnɔɲt͡ɕ				
pazduxa	polish	pazucha	paˈzuxa	paˈzuxa	SAME		
pàdati	polish	padać	ˈpadat͡ɕ		IN_WIKTIONARY		
pàmętь	polish	pamięć	ˈpamʲɛɲt͡ɕ		IN_WIKTIONARY		
pàǭkъ	polish	pająk	ˈpajɔŋk		IN_WIKTIONARY		
pàra	polish	para	ˈpara		CORRECTED		
pekti	polish	piec	pʲɛt͡s		IN_WIKTIONARY		
per	polish	prze-	pʂɛ	pʂɛ	SAME		
perdъ	polish	przed	pʂɛt		IN_WIKTIONARY		
perkъ	polish	przeko	ˈpʂɛkɔ	ˈpʂɛkɔ	SAME		
però	polish	pióro	ˈpʲurɔ		IN_WIKTIONARY		
perti	polish	przeć	pʂɛt͡ɕ		IN_WIKTIONARY		
pèlti	polish	pleć	plɛt͡ɕ		IN_WIKTIONARY		
pèlva	polish	plewa	ˈplɛva		IN_WIKTIONARY		
pěsъ̀kъ	polish	piasek	ˈpʲasɛk		IN_WIKTIONARY		
pěti	polish	piać	pʲat͡ɕ		IN_WIKTIONARY		
pešьjь	polish	pieszy	ˈpʲɛʂɨ		IN_WIKTIONARY		
pě̀na	polish	piana	ˈpʲana		IN_WIKTIONARY		
pě́stъ	polish	piasta	ˈpʲasta		IN_WIKTIONARY		
pȇktь	polish	piec	pʲɛt͡s		IN_WIKTIONARY		
pȇlnъ	polish	plon	plɔn		IN_WIKTIONARY		
pę̑tь	polish	pięć	pʲɛɲt͡ɕ		IN_WIKTIONARY		
pętà	polish	pięta	ˈpʲɛnta		IN_WIKTIONARY		
pęti	polish	piąć	pʲɔɲt͡ɕ		IN_WIKTIONARY		
petъjь	polish	piąty	ˈpʲɔntɨ		IN_WIKTIONARY		
pę̑dь	polish	piędź	pʲɛɲt͡ɕ		IN_WIKTIONARY		
pę̑stь	polish	pięść	pʲɛ̃ɕt͡ɕ		IN_WIKTIONARY		
pìti	polish	pić	pʲit͡ɕ		IN_WIKTIONARY		
pȋvo	polish	piwo	ˈpʲivɔ		IN_WIKTIONARY		
pjьvàti	polish	pluć	plut͡ɕ		IN_WIKTIONARY		
plàkati	polish	pɫakać	ˈpwakat͡ɕ				
plàviti	polish	pɫawić	ˈpwavʲit͡ɕ				
plesti	polish	pleść	plɛɕt͡ɕ		IN_WIKTIONARY		
pletjè	polish	plecy	ˈplɛt͡sɨ		IN_WIKTIONARY		
plěsnь	polish	pleśń	plɛɕɲ		IN_WIKTIONARY		
plě̑šь	polish	plesz	plɛʂ	plɛʂ	SAME		
plotъ	polish	pɫot	pwɔt	pwɔt	SAME		
pl̨ūtjè	polish	pɫuco	ˈpwut͡sɔ	ˈpwut͡sɔ	SAME		
plъ̀tъ	polish	pɫet	pwɛt	pwɛt	SAME		
podъ	polish	pod	pɔt		IN_WIKTIONARY		
poìti	polish	poić	ˈpɔit͡ɕ		IN_WIKTIONARY		
pokòjь	polish	pokój	ˈpɔkuj		IN_WIKTIONARY		
polè̌no	polish	polano	pɔˈlanɔ		IN_WIKTIONARY		
polìca	polish	polica	pɔˈlʲit͡sa	pɔˈlʲit͡sa	SAME		
polsà	polish	pɫosa	ˈpwɔsa	ˈpwɔsa	SAME		
poltьnò	polish	pɫótno	ˈpwutnɔ				
polvъjь	polish	pɫowy	ˈpwɔvɨ	ˈpwɔvɨ	SAME		
polšiti	polish	pɫoszyć	ˈpwɔʂɨt͡ɕ				
polъ	polish	póɫ	puw				
porà	polish	pora	ˈpɔra		IN_WIKTIONARY		
porti	polish	próć	prut͡ɕ		IN_WIKTIONARY		
pozdьnъjь	polish	późny	ˈpuʑnɨ		IN_WIKTIONARY		
pòlmy	polish	pɫomień	ˈpwɔmʲɛɲ				
polxъjь	polish	pɫochy	ˈpwɔxɨ	ˈpwɔxɨ	SAME		
pòrgъ	polish	próg	pruk		IN_WIKTIONARY		
pȍjāsъ	polish	pas	pas		IN_WIKTIONARY		
pȍl̨e	polish	pole	ˈpɔlɛ		IN_WIKTIONARY		
pȍrsę	polish	prosię	ˈprɔɕɛ		IN_WIKTIONARY		
pȏlzъ	polish	pɫoza	ˈpwɔza	ˈpwɔza	SAME		
pȏrxъ	polish	proch	prɔx		IN_WIKTIONARY		
pȏtъ	polish	pot	pɔt		IN_WIKTIONARY		
pǫditi	polish	pędzić	ˈpɛɲd͡ʑit͡ɕ		IN_WIKTIONARY		
pǫkъ	polish	pęk	pɛŋk		IN_WIKTIONARY		
pǫ̀to	polish	pęto	ˈpɛntɔ		IN_WIKTIONARY		
pǫ́tь	polish	pąć	pɔɲt͡ɕ		IN_WIKTIONARY		
pravъjь	polish	prawy	ˈpravɨ		IN_WIKTIONARY		
pretivъ	polish	przeciew	ˈpʂɛt͡ɕɛf	ˈpʂɛt͡ɕɛf	SAME		
pręsti	polish	prząść	pʂɔ̃ɕt͡ɕ		IN_WIKTIONARY		
pri	polish	przy	pʂɨ		IN_WIKTIONARY		
prijatelь	polish	przyjaciel	pʂɨˈjat͡ɕɛl		IN_WIKTIONARY		
prosìti	polish	prosić	ˈprɔɕit͡ɕ		IN_WIKTIONARY		
prostъjь	polish	prosty	ˈprɔstɨ		IN_WIKTIONARY		
pryskati	polish	pryskać	ˈprɨskat͡ɕ		IN_WIKTIONARY		
pustìti	polish	puścić	ˈpuɕt͡ɕit͡ɕ		IN_WIKTIONARY		
puxati	polish	puchać	ˈpuxat͡ɕ				
puxnǫti	polish	puchnąć	ˈpuxnɔɲt͡ɕ		IN_WIKTIONARY		
pustъjь	polish	pusty	ˈpustɨ		IN_WIKTIONARY		
pȳtàti	polish	pytać	ˈpɨtat͡ɕ		IN_WIKTIONARY		
pālìti	polish	palić	ˈpalʲit͡ɕ		IN_WIKTIONARY		
pāxàti	polish	pachać	ˈpaxat͡ɕ				
pъlkъ	polish	puɫk	puwk	puwk	SAME		
pъtákъ	polish	ptak	ptak		IN_WIKTIONARY		
pьrati	polish	prać	prat͡ɕ				
pьrěti sę	polish	przeć się	pʂɛt͡ɕ ɕɛ				
pьrga	polish	pierzga	ˈpʲɛʐɡa		IN_WIKTIONARY		
pьrvъjь	polish	pierwszy	ˈpʲɛrfʂɨ		IN_WIKTIONARY		
pьsàti	polish	pisać	ˈpʲisat͡ɕ		IN_WIKTIONARY		
pьxati	polish	pchać	pxat͡ɕ		IN_WIKTIONARY		
pьzděti	polish	bzdzieć	bzd͡ʑɛt͡ɕ				
pьšenò	polish	pszono	ˈpʂɔnɔ		IN_WIKTIONARY		
pьlnъjь	polish	peɫny	ˈpɛwnɨ	ˈpɛwnɨ	SAME		
pь̀lzati	polish	peɫzać	ˈpɛwzat͡ɕ				
pь̀rsь	polish	pierś	pʲɛrɕ		IN_WIKTIONARY		
pьstrъjь	polish	pstry	pstrɨ		IN_WIKTIONARY		
pь̀sъ	polish	pies	ˈpʲɛs		CORRECTED		
pь̑lstь	polish	pilść	pʲilɕt͡ɕ				
pь̑nь	polish	pień	pʲɛɲ		IN_WIKTIONARY		
rebrò	polish	żebro	ˈʐɛbrɔ		IN_WIKTIONARY		
rekti	polish	rzec	ʐɛt͡s		IN_WIKTIONARY		
remy	polish	rzemień	ˈʐɛmʲɛɲ		IN_WIKTIONARY		
redъkъjь	polish	rzadki	ˈʐatkʲi		IN_WIKTIONARY		
rě̄kà	polish	rzeka	ˈʐɛka		IN_WIKTIONARY		
rě̑čь	polish	rzecz	ʐɛt͡ʂ		IN_WIKTIONARY		
rę̑dъ	polish	rząd	ʐɔnt		IN_WIKTIONARY		
ritь	polish	rzyć	ʐɨt͡ɕ		IN_WIKTIONARY		
rodìti	polish	rodzić	ˈrɔd͡ʑit͡ɕ		IN_WIKTIONARY		
rokъ	polish	rok	rɔk		IN_WIKTIONARY		
rosà	polish	rosa	ˈrɔsa		IN_WIKTIONARY		
rovъ	polish	rów	ruf		IN_WIKTIONARY		
ròjь	polish	rój	ruj		IN_WIKTIONARY		
rȏdъ	polish	ród	rut		IN_WIKTIONARY		
rȏgъ	polish	róg	ruk		IN_WIKTIONARY		
rǭkà	polish	ręka	ˈrɛŋka		IN_WIKTIONARY		
rǫ̑bъ	polish	rąb	rɔmp		IN_WIKTIONARY		
rudъjь	polish	rudy	ˈrudɨ		IN_WIKTIONARY		
rȗx	polish	ruch	rux		IN_WIKTIONARY		
rỳti	polish	ryć	rɨt͡ɕ		IN_WIKTIONARY		
rāčìti	polish	raczyć	ˈrat͡ʂɨt͡ɕ		IN_WIKTIONARY		
rūnò	polish	runo	ˈrunɔ		IN_WIKTIONARY		
r̨uti	polish	rzuć	ʐut͡ɕ		IN_WIKTIONARY		
rъvàti	polish	rwać	rvat͡ɕ		IN_WIKTIONARY		
sadìti	polish	sadzić	ˈsad͡ʑit͡ɕ		IN_WIKTIONARY		
sanь	polish	sanie	ˈsaɲɛ		CORRECTED		
sedъlò	polish	siodɫo	ˈɕɔdwɔ	ˈɕɔdwɔ	SAME		
seló	polish	sioɫo	ˈɕɔwɔ	ˈɕɔwɔ	SAME		
serdà	polish	środa	ˈɕrɔda		IN_WIKTIONARY		
sestrà	polish	siostra	ˈɕɔstra		IN_WIKTIONARY		
sedmъjь	polish	siódmy	ˈɕudmɨ		IN_WIKTIONARY		
sèdmь	polish	siedem	ˈɕɛdɛm		IN_WIKTIONARY		
sěděti	polish	siedzieć	ˈɕɛd͡ʑɛt͡ɕ		IN_WIKTIONARY		
sěkti	polish	siec	ɕɛt͡s		IN_WIKTIONARY		
sěsti	polish	siąść	ɕɔ̃ɕt͡ɕ				
sětь	polish	sieć	ɕɛt͡ɕ		IN_WIKTIONARY		
sě̀jati	polish	siać	ɕat͡ɕ		IN_WIKTIONARY		
sě̀mę	polish	siemię	ˈɕɛmʲɛ		IN_WIKTIONARY		
sě̀nь	polish	sień	ɕɛɲ		IN_WIKTIONARY		
sě̀ti	polish	siać	ɕat͡ɕ		IN_WIKTIONARY		
sě̑no	polish	siano	ˈɕanɔ		IN_WIKTIONARY		
sęgnǫti	polish	sięgnąć	ˈɕɛŋɡnɔɲt͡ɕ		IN_WIKTIONARY		
sęknǫti	polish	siąknąć	ˈɕɔŋknɔɲt͡ɕ		IN_WIKTIONARY		
sìla	polish	siɫa	ˈɕiwa	ˈɕiwa	SAME		
sìto	polish	sito	ˈɕitɔ		IN_WIKTIONARY		
sivъjь	polish	siwy	ˈɕivɨ		IN_WIKTIONARY		
skorà	polish	skóra	ˈskura				
skòra	polish	skóra	ˈskura				
slabъjь	polish	sɫaby	ˈswabɨ	ˈswabɨ	SAME		
slàva	polish	sɫawa	ˈswava	ˈswava	SAME		
slimakъ	polish	ślimak	ˈɕlʲimak		IN_WIKTIONARY		
slìna	polish	ślina	ˈɕlʲina		IN_WIKTIONARY		
slìva	polish	śliwa	ˈɕlʲiva		IN_WIKTIONARY		
slȍvo	polish	sɫowo	ˈswɔvɔ	ˈswɔvɔ	SAME		
