tęžъkъ	bulgarian	téžăk	ˈt̪ɛʒə			
dȃrъ	bulgarian	dar	dar			
xorniti	bulgarian	xránja	ˈxranʲə			
gospodь	bulgarian	góspod	ˈɡɔspo̝t̪			
làskati	bulgarian	laskája	ɫɐsˈkajə			
melzti	bulgarian	mălzjá	mɐɫˈzʲa			
da	bulgarian	da	d̪a			
belniti	bulgarian	blenúvam	blɛˈnuvəm			
tretь	bulgarian	tréti	ˈt̪rɛt̪i			
mьčьta	bulgarian	mečtá	mɛtʃˈt̪a			
želàti	bulgarian	želája	ʒɛˈɫajə			
pȋvo	bulgarian	pívo	ˈpivo			
blějati	bulgarian	bléja	ˈblɛjə			
pę̑tь	bulgarian	pet	ˈpɛt̪i			
protivъ	bulgarian	protív	proˈt̪if			
bìčь	bulgarian	bič	bitʃ			
palъka	bulgarian	pálka	ˈpalkə			
cě̄dìti	bulgarian	cedjá	t͡sɛˈdʲa			
pàra	bulgarian	pára	ˈparə			
ženà	bulgarian	žená	ʒɛˈna			
lopàta	bulgarian	lopáta	loˈpatə			
sedъlò	bulgarian	sedló	sɛˈdlɔ			
zijati	bulgarian	zéja	ˈzɛjə			
vьdovà	bulgarian	vdovíca	vdoˈvit͡sə			
vìděti	bulgarian	vídja	ˈvidʲə			
gnestì	bulgarian	gnetá	ɡnɛˈta			
pȅpelъ	bulgarian	pépel	ˈpɛpɛl			
bȏsъ	bulgarian	bos	bɔs			
žìla	bulgarian	žíla	ˈʒiɫə			
sòrka	bulgarian	svráka	ˈsvrakə			
koterъ	bulgarian	kótryj	ˈkɔtrij			
draskati	bulgarian	dráskam	ˈdraskəm			
emežь	bulgarian	émeš	ˈɛmɛʃ			
drozdъ	bulgarian	drozd	drozd			
òrdlo	bulgarian	rálo	ˈraɫo̝			
sǫditi	bulgarian	sắdja	ˈsɤdʲa			
àstrę̄bъ	bulgarian	jástreb	ˈjastrɛb			
protivo	bulgarian	protív	proˈt̪if			
vòlga	bulgarian	vlága	ˈvɫaɡə			
l̨utъ	bulgarian	ljut	ˈlʲut̪			
maniti	bulgarian	mámja	ˈmamʲə			
rūnò	bulgarian	rúno	ˈruno			
pь̀lnъ	bulgarian	pắlen	ˈpɤlɛn			
bȍršьno	bulgarian	brašnó	brəʃˈnɔ			
gńìti	bulgarian	gníja	ˈɡnijə			
tě̑sto	bulgarian	testó	tɛsˈtɔ			
pǫditi	bulgarian	pắdja	ˈpɤdʲa			
sъ̀nъ	bulgarian	săn	sɤn			
gòrxъ	bulgarian	grax	ɡrax			
bogàtъ	bulgarian	bogát	boˈɡat̪			
kъrmъ	bulgarian	kărmá	kərˈma			
tь̏nьkъ	bulgarian	tắnăk	ˈtɔnək			
oriti	bulgarian	órja	ˈɔrʲa			
mỳti	bulgarian	míja	ˈmijə			
blizь	bulgarian	blízo	ˈblizo̝			
minovati	bulgarian	minávam	miˈnavəm			
prosějati	bulgarian	proséja	proˈsɛjə			
solovikъ	bulgarian	slávej	ˈslavɛj			
pàmętь	bulgarian	pámet	ˈpamɛt̪			
sỳpati	bulgarian	sípja	ˈsipʲə			
dāvìti	bulgarian	dávja	ˈd̪avʲə			
majati	bulgarian	mája	ˈmajə			
vъtorьnikъ	bulgarian	vtórnik	ˈftɔrnik			
tvȃrь	bulgarian	tvar	tvar			
rȏgъ	bulgarian	rog	ˌrɔk			
dьržati	bulgarian	dăržá	dɐrˈʒa			
kòšь	bulgarian	koš	kɔʃ			
stojati	bulgarian	stojá	st̪oˈja			
tučьnъ	bulgarian	túčen	ˈtutʃɛn			
bytьje	bulgarian	bitié	bit̪iˈɛ			
vьlnà	bulgarian	vălná	vəlˈna			
bòlna	bulgarian	blaná	bləˈna			
tryti	bulgarian	tríja	ˈt̪rijə			
bojь	bulgarian	boj	bɔj			
polьdza	bulgarian	pólza	ˈpɔɫzə			
dъždžь	bulgarian	dăžd	dɤʒd			
bỳstrъ	bulgarian	bístăr	ˈbistər			
gȏldъ	bulgarian	glad	ɡlat			
mene	bulgarian	méne	ˈmɛnɛ			
bordà	bulgarian	bradá	brəˈda			
glògъ	bulgarian	glog	ɡlɔk			
morvi	bulgarian	mrávka	ˈmravkə			
ščítъ	bulgarian	štit	ˈʃtit̪			
l̨uby	bulgarian	ljubóv	lʲuˈbɔf			
žerdlò	bulgarian	žreló	ʒrɛˈɫɔ			
kъrkati	bulgarian	kắkati	ˈkɔkəti			
belenъ	bulgarian	bljan	ˈblʲan			
mъlviti	bulgarian	mălvjá	mɐɫˈvʲa			
lьgъkъ	bulgarian	lek	ˈlɛk			
i	bulgarian	i	i			
pȏlzъ	bulgarian	plaz	plaz			
