ot	slovak	od(o)	ˈɔdɔ		
nȏsъ	slovak	nos	nos		
rǭkà	slovak	ruka	ˈruka		
vòlga	slovak	vlaha	ˈvɫaɦa		
žȋvъ	slovak	živý	ˈʒiviː		
žarъ	slovak	žiar	ˈʒi̯ar		
domovъ	slovak	domový	ˈdɔmɔviː		
ȏstь	slovak	osť	ˈɔsc		
pętà	slovak	päta	ˈpɛta		
kaziti	slovak	kaziť	ˈkazic		
golota	slovak	holota	ˈɦɔɫɔta		
dьrzъkъ	slovak	derski	ˈdɛrski		
sèdmъ	slovak	siedmy	ˈsi̯ɛdmi		
glę̀dati	slovak	hľadať	ˈɦʎadac		
moldenьcь	slovak	mládenec	ˈmɫaːɟɛɲɛt͡s		
dertì	slovak	drieť (sa)	ˈdri̯ec sa̯a		
tě̀mę	slovak	temä	ˈcɛmɛ		
gòrxъ	slovak	hrach	ˈɦrax		
dȏmъ	slovak	dom	ˈdɔm		
pę̑dь	slovak	piaď	pi̯ac		
grě́xъ	slovak	hriech	ɦri̯ex		
otjutiti	slovak	cítiť	ˈt͡siːcic		
nosìti	slovak	nosiť	ˈnosic		
trǫtъ	slovak	trút	truːt		
mỳšь	slovak	myš	ˈmiʃ		
pàra	slovak	para	ˈpara		
živìca	slovak	živica	ˈʒivit͡sa		
grějati	slovak	hriať	ˈɦri̯ac		
bliskati	slovak	blýskať	ˈbliːskac		
sъmè̌ti	slovak	smieť	ˈsmi̯ɛc		
vьsь	slovak	ves	ˈʋes		
kutiti	slovak	kutiť	ˈkucic		
slȗxъ	slovak	sluch	ˈsɫux		
ledva	slovak	ledva	ˈlɛdva		
čìstiti	slovak	čistiť	ˈt͡ʃiscic		
gъrno	slovak	grno	ˈɡr̩nɔ		
mirъ	slovak	mier	ˈmi̯ɛr		
sъpati	slovak	spať	ˈspac		
rǫ̑bъ	slovak	rub	ˈrup		
glupъ	slovak	hlupý	ˈɦlupiː		
velьmi	slovak	veľmi	ˈvɛʎmi		
brìtva	slovak	britva	ˈbritva		
bordatъ	slovak	bradatý	ˈbradatiː		
mь̀rkъ	slovak	mrký	ˈmr̩kiː		
lь̑stь	slovak	lesť	ˈlɛsc		
kopъtъ	slovak	kopt	ˈkɔpt		
lȏjь	slovak	loj	ˈɫɔj		
grudъ	slovak	hruda	ˈɦruda		
arьmò	slovak	jarmo	ˈjarmo		
mьněti	slovak	mnieť	ˈmɲi̯ɛc		
krasà	slovak	krása	ˈkraːsa		
kolti	slovak	klať	ˈkɫac		
xromъ	slovak	chromý	ˈxrɔmiː		
gorьkъ	slovak	horký	ˈɦɔrkiː		
stàviti	slovak	staviť sa	ˈstavic sa		
polè̌no	slovak	poleno	ˈpɔlɛnɔ		
sedъlò	slovak	sedlo	ˈsɛdɫɔ		
mъlviti	slovak	mluviť	ˈmɫuvic		
glěnъ	slovak	hlien	ɦli̯en		
sỳtъ	slovak	sýty	ˈsiːti		
dȇrvo	slovak	drevo	ˈdrevo		
otъvorìti	slovak	otvoriť	ˈɔtvɔric		
bě̄dà	slovak	bieda	ˈbi̯eda		
žьvàti	slovak	žuť	ˈʒuc		
korìti	slovak	koriť sa	ˈkɔric		
tỳti	slovak	tyť	ˈtic		
dȅsętь	slovak	desať	ˈɟɛsac		
dȋvo	slovak	divo	ˈɟivo		
ȇ̌dъ	slovak	jed	ˈjɛt		
zь̀rno	slovak	zrno	ˈzr̩no̞		
krъxa	slovak	krh	kr̩x		
žìla	slovak	žila	ˈʒiɫa		
protivъ	slovak	proti	ˈprɔci		
lišiti	slovak	líšiť sa	ˈliʃic sa		
čę̑stь	slovak	časť	ˈt͡ʃasc		
droždža	slovak	droždie	ˈdrɔʒɟi̯ɛ		
òlni	slovak	laň	ˈɫaɲ		
mǫ́drъ	slovak	múdry	ˈmuːdri		
vьlgъkъ	slovak	vlhký	ˈʋɫ̩ɦ̩kiː		
trudъ	slovak	trud	trud		
onutja	slovak	onuca	ˈɔnut͡sa		
etì	slovak	jebat́	ˈjebat		
gȏldъ	slovak	hlad	ˈɦɫat		
vortìti	slovak	vrátiť	ˈvraːcic		
kyslъ	slovak	kyslý	ˈkisliː		
gỳnǫti	slovak	hynút	ˈɦinuːt		
žę̀tva	slovak	žatva	ˈʒatva		
kȏstь	slovak	kosť	ˈkɔsc		
kašl̨ati	slovak	kašlať	ˈkaʃɫac		
gasnǫti	slovak	hasnúť	ˈɦasnuːc		
poltьnò	slovak	plátno	ˈpɫaːtnɔ		
nozdra	slovak	nozdra	ˈnɔzdra		
gně̄zdò	slovak	hniezdo	ɦɲi̯ɛzdɔ		
jьgrь	slovak	hra	ˈɦra		
berstъ	slovak	brest	ˈbrɛst		
gńilъ	slovak	hnilý	ˈɦɲiliː		
xabъ	slovak	chabý	ˈxabiː		
kyvati	slovak	kývať	ˈkiːvac		
veztì	slovak	viezť	ˈvi̯ɛsc		
slǫ̀ka	slovak	sluka	ˈsɫuka		
orkỳta	slovak	rakyta	ˈrakita		
gnestì	slovak	hniesť	ˈɦɲi̯ɛsc		
plàviti	slovak	plaviť	ˈpɫavic		
gńìti	slovak	hniť	ˈɦɲic		
volknò	slovak	vlákno	ˈvɫaːknɔ		
kolta	slovak	klát	ˈkɫaːt		
mǫ̑žь	slovak	muž	muʃ		
modla	slovak	modla	ˈmɔdɫa		
glьjь	slovak	glej	ˈɡlɛj		
tȗkъ	slovak	tuk	tuk		
govьnò	slovak	hovno	ˈɦɔvnɔ		
pǫpъ	slovak	pupok	ˈpupɔk		
varìti	slovak	variť	ˈvaric		
čemerъ	slovak	čemer	ˈt͡ʃɛmɛr		
mȃmъ	slovak	mam	mam		
pȇktь	slovak	pec	ˈpɛt͡s		
sъlàti	slovak	poslať	ˈpɔsɫac		
vȏrgъ	slovak	vrah	ˈvrax		
kaznь	slovak	kázeň	ˈkaːzɛɲ		
dě̀lo	slovak	dielo	ˈɟi̯ɛɫɔ		
bojь	slovak	boj	ˈbɔj		
belnъ	slovak	blen	blen		
sǫ̑kъ	slovak	suk	suk		
bolěti	slovak	bolieť	ˈboli̯ec		
merti	slovak	mrieť	ˈmri̯ɛc		
pě̀na	slovak	pena	ˈpɛna		
tèrti	slovak	trieť	ˈtri̯ec		
zěvati	slovak	zívať	ˈziːvac		
